nrg_bal,geo_code,year,share_ren_pct,data_flag,sector,geo_name,region,is_eu27_member,yoy_change,gap_to_target_pp,required_pace,recent_pace,pace_status
REN_HEAT_CL,SK,2022,19.883,,Heating & Cooling,Slovakia,East,True,0.362,24.408,4.068,0.187,Far behind
REN_HEAT_CL,SK,2023,18.795,,Heating & Cooling,Slovakia,East,True,-1.088,24.408,4.068,0.187,Far behind
REN_HEAT_CL,SK,2024,20.427,,Heating & Cooling,Slovakia,East,True,1.632,24.408,4.068,0.187,Far behind
REN_TRA,AT,2004,4.532,,Transport,Austria,West,True,,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2005,5.07,,Transport,Austria,West,True,0.538,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2006,7.532,,Transport,Austria,West,True,2.462,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2007,8.241,,Transport,Austria,West,True,0.709,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2008,9.56,,Transport,Austria,West,True,1.319,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2009,11.175,,Transport,Austria,West,True,1.615,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2010,10.705,,Transport,Austria,West,True,-0.47,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2011,10.077,,Transport,Austria,West,True,-0.628,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2012,10.031,,Transport,Austria,West,True,-0.046,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2013,9.695,,Transport,Austria,West,True,-0.336,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2014,10.983,,Transport,Austria,West,True,1.288,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2015,11.409,,Transport,Austria,West,True,0.426,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2016,10.583,,Transport,Austria,West,True,-0.826,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2017,9.703,,Transport,Austria,West,True,-0.88,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2018,9.931,,Transport,Austria,West,True,0.228,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2019,10.051,,Transport,Austria,West,True,0.12,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2020,10.283,,Transport,Austria,West,True,0.232,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2021,9.648,,Transport,Austria,West,True,-0.635,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2022,10.751,,Transport,Austria,West,True,1.103,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2023,13.576,,Transport,Austria,West,True,2.825,-0.451,0.0,1.601,At or above target
REN_TRA,AT,2024,14.591,,Transport,Austria,West,True,1.015,-0.451,0.0,1.601,At or above target
REN_TRA,BE,2004,0.642,,Transport,Belgium,West,True,,28.164,4.694,0.334,Far behind
REN_TRA,BE,2005,0.663,,Transport,Belgium,West,True,0.021,28.164,4.694,0.334,Far behind
REN_TRA,BE,2006,0.676,,Transport,Belgium,West,True,0.013,28.164,4.694,0.334,Far behind
REN_TRA,BE,2007,0.671,,Transport,Belgium,West,True,-0.005,28.164,4.694,0.334,Far behind
REN_TRA,BE,2008,0.712,,Transport,Belgium,West,True,0.041,28.164,4.694,0.334,Far behind
REN_TRA,BE,2009,2.19,,Transport,Belgium,West,True,1.478,28.164,4.694,0.334,Far behind
REN_TRA,BE,2010,4.8,,Transport,Belgium,West,True,2.61,28.164,4.694,0.334,Far behind
REN_TRA,BE,2011,4.802,,Transport,Belgium,West,True,0.002,28.164,4.694,0.334,Far behind
REN_TRA,BE,2012,4.914,,Transport,Belgium,West,True,0.112,28.164,4.694,0.334,Far behind
REN_TRA,BE,2013,5.088,,Transport,Belgium,West,True,0.174,28.164,4.694,0.334,Far behind
REN_TRA,BE,2014,5.845,,Transport,Belgium,West,True,0.757,28.164,4.694,0.334,Far behind
REN_TRA,BE,2015,3.921,,Transport,Belgium,West,True,-1.924,28.164,4.694,0.334,Far behind
REN_TRA,BE,2016,6.029,,Transport,Belgium,West,True,2.108,28.164,4.694,0.334,Far behind
REN_TRA,BE,2017,6.637,,Transport,Belgium,West,True,0.608,28.164,4.694,0.334,Far behind
REN_TRA,BE,2018,6.709,,Transport,Belgium,West,True,0.072,28.164,4.694,0.334,Far behind
REN_TRA,BE,2019,6.817,,Transport,Belgium,West,True,0.108,28.164,4.694,0.334,Far behind
REN_TRA,BE,2020,11.035,,Transport,Belgium,West,True,4.218,28.164,4.694,0.334,Far behind
REN_TRA,BE,2021,10.332,,Transport,Belgium,West,True,-0.703,28.164,4.694,0.334,Far behind
REN_TRA,BE,2022,10.472,,Transport,Belgium,West,True,0.14,28.164,4.694,0.334,Far behind
REN_TRA,BE,2023,12.177,,Transport,Belgium,West,True,1.705,28.164,4.694,0.334,Far behind
REN_TRA,BE,2024,12.717,,Transport,Belgium,West,True,0.54,28.164,4.694,0.334,Far behind
REN_TRA,BG,2004,0.971,,Transport,Bulgaria,East,True,,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2005,0.884,,Transport,Bulgaria,East,True,-0.087,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2006,1.049,,Transport,Bulgaria,East,True,0.165,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2007,0.956,,Transport,Bulgaria,East,True,-0.093,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2008,0.938,,Transport,Bulgaria,East,True,-0.018,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2009,1.092,,Transport,Bulgaria,East,True,0.154,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2010,1.498,,Transport,Bulgaria,East,True,0.406,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2011,0.898,,Transport,Bulgaria,East,True,-0.6,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2012,0.65,,Transport,Bulgaria,East,True,-0.248,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2013,5.886,,Transport,Bulgaria,East,True,5.236,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2014,5.742,,Transport,Bulgaria,East,True,-0.144,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2015,6.492,,Transport,Bulgaria,East,True,0.75,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2016,7.203,,Transport,Bulgaria,East,True,0.711,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2017,7.273,,Transport,Bulgaria,East,True,0.07,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2018,8.076,,Transport,Bulgaria,East,True,0.803,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2019,7.893,,Transport,Bulgaria,East,True,-0.183,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2020,9.101,,Transport,Bulgaria,East,True,1.208,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2021,7.613,,Transport,Bulgaria,East,True,-1.488,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2022,7.662,,Transport,Bulgaria,East,True,0.049,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2023,8.089,,Transport,Bulgaria,East,True,0.427,19.29,3.215,-0.027,Far behind
REN_TRA,BG,2024,8.197,,Transport,Bulgaria,East,True,0.108,19.29,3.215,-0.027,Far behind
REN_TRA,CY,2004,0.0,,Transport,Cyprus,South,True,,21.656,3.609,0.991,Far behind
REN_TRA,CY,2005,0.0,,Transport,Cyprus,South,True,0.0,21.656,3.609,0.991,Far behind
REN_TRA,CY,2006,0.0,,Transport,Cyprus,South,True,0.0,21.656,3.609,0.991,Far behind
REN_TRA,CY,2007,0.0,,Transport,Cyprus,South,True,0.0,21.656,3.609,0.991,Far behind
REN_TRA,CY,2008,1.921,,Transport,Cyprus,South,True,1.921,21.656,3.609,0.991,Far behind
REN_TRA,CY,2009,2.036,,Transport,Cyprus,South,True,0.115,21.656,3.609,0.991,Far behind
REN_TRA,CY,2010,1.994,,Transport,Cyprus,South,True,-0.042,21.656,3.609,0.991,Far behind
REN_TRA,CY,2011,0.0,,Transport,Cyprus,South,True,-1.994,21.656,3.609,0.991,Far behind
REN_TRA,CY,2012,0.0,,Transport,Cyprus,South,True,0.0,21.656,3.609,0.991,Far behind
REN_TRA,CY,2013,1.127,,Transport,Cyprus,South,True,1.127,21.656,3.609,0.991,Far behind
REN_TRA,CY,2014,2.68,,Transport,Cyprus,South,True,1.553,21.656,3.609,0.991,Far behind
REN_TRA,CY,2015,2.521,,Transport,Cyprus,South,True,-0.159,21.656,3.609,0.991,Far behind
REN_TRA,CY,2016,2.671,,Transport,Cyprus,South,True,0.15,21.656,3.609,0.991,Far behind
REN_TRA,CY,2017,2.561,,Transport,Cyprus,South,True,-0.11,21.656,3.609,0.991,Far behind
REN_TRA,CY,2018,2.661,,Transport,Cyprus,South,True,0.1,21.656,3.609,0.991,Far behind
REN_TRA,CY,2019,3.316,,Transport,Cyprus,South,True,0.655,21.656,3.609,0.991,Far behind
REN_TRA,CY,2020,7.401,,Transport,Cyprus,South,True,4.085,21.656,3.609,0.991,Far behind
REN_TRA,CY,2021,7.189,,Transport,Cyprus,South,True,-0.212,21.656,3.609,0.991,Far behind
REN_TRA,CY,2022,7.228,,Transport,Cyprus,South,True,0.039,21.656,3.609,0.991,Far behind
REN_TRA,CY,2023,7.285,,Transport,Cyprus,South,True,0.057,21.656,3.609,0.991,Far behind
REN_TRA,CY,2024,7.389,,Transport,Cyprus,South,True,0.104,21.656,3.609,0.991,Far behind
REN_TRA,CZ,2004,1.203,,Transport,Czechia,East,True,,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2005,1.099,,Transport,Czechia,East,True,-0.104,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2006,1.073,,Transport,Czechia,East,True,-0.026,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2007,1.048,,Transport,Czechia,East,True,-0.025,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2008,2.843,,Transport,Czechia,East,True,1.795,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2009,4.312,,Transport,Czechia,East,True,1.469,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2010,5.22,,Transport,Czechia,East,True,0.908,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2011,1.285,,Transport,Czechia,East,True,-3.935,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2012,6.249,,Transport,Czechia,East,True,4.964,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2013,6.445,,Transport,Czechia,East,True,0.196,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2014,6.997,,Transport,Czechia,East,True,0.552,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2015,6.537,,Transport,Czechia,East,True,-0.46,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2016,6.496,,Transport,Czechia,East,True,-0.041,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2017,6.616,,Transport,Czechia,East,True,0.12,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2018,6.556,,Transport,Czechia,East,True,-0.06,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2019,7.841,,Transport,Czechia,East,True,1.285,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2020,9.383,,Transport,Czechia,East,True,1.542,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2021,6.74,,Transport,Czechia,East,True,-2.643,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2022,6.24,,Transport,Czechia,East,True,-0.5,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2023,5.653,,Transport,Czechia,East,True,-0.587,23.289,3.882,0.477,Far behind
REN_TRA,CZ,2024,5.743,,Transport,Czechia,East,True,0.09,23.289,3.882,0.477,Far behind
REN_TRA,DE,2004,2.136,,Transport,Germany,West,True,,20.026,3.338,0.846,Far behind
REN_TRA,DE,2005,3.953,,Transport,Germany,West,True,1.817,20.026,3.338,0.846,Far behind
REN_TRA,DE,2006,6.701,,Transport,Germany,West,True,2.748,20.026,3.338,0.846,Far behind
REN_TRA,DE,2007,7.532,,Transport,Germany,West,True,0.831,20.026,3.338,0.846,Far behind
REN_TRA,DE,2008,6.316,,Transport,Germany,West,True,-1.216,20.026,3.338,0.846,Far behind
REN_TRA,DE,2009,5.877,,Transport,Germany,West,True,-0.439,20.026,3.338,0.846,Far behind
REN_TRA,DE,2010,6.413,,Transport,Germany,West,True,0.536,20.026,3.338,0.846,Far behind
REN_TRA,DE,2011,6.461,,Transport,Germany,West,True,0.048,20.026,3.338,0.846,Far behind
REN_TRA,DE,2012,7.322,,Transport,Germany,West,True,0.861,20.026,3.338,0.846,Far behind
REN_TRA,DE,2013,7.299,,Transport,Germany,West,True,-0.023,20.026,3.338,0.846,Far behind
REN_TRA,DE,2014,6.9,,Transport,Germany,West,True,-0.399,20.026,3.338,0.846,Far behind
REN_TRA,DE,2015,6.569,,Transport,Germany,West,True,-0.331,20.026,3.338,0.846,Far behind
REN_TRA,DE,2016,7.013,,Transport,Germany,West,True,0.444,20.026,3.338,0.846,Far behind
REN_TRA,DE,2017,7.028,,Transport,Germany,West,True,0.015,20.026,3.338,0.846,Far behind
REN_TRA,DE,2018,7.941,,Transport,Germany,West,True,0.913,20.026,3.338,0.846,Far behind
REN_TRA,DE,2019,7.63,,Transport,Germany,West,True,-0.311,20.026,3.338,0.846,Far behind
REN_TRA,DE,2020,10.008,,Transport,Germany,West,True,2.378,20.026,3.338,0.846,Far behind
REN_TRA,DE,2021,8.104,,Transport,Germany,West,True,-1.904,20.026,3.338,0.846,Far behind
REN_TRA,DE,2022,10.07,,Transport,Germany,West,True,1.966,20.026,3.338,0.846,Far behind
REN_TRA,DE,2023,12.257,,Transport,Germany,West,True,2.187,20.026,3.338,0.846,Far behind
REN_TRA,DE,2024,12.367,,Transport,Germany,West,True,0.11,20.026,3.338,0.846,Far behind
REN_TRA,DK,2004,0.445,,Transport,Denmark,North,True,,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2005,0.443,,Transport,Denmark,North,True,-0.002,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2006,0.521,,Transport,Denmark,North,True,0.078,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2007,0.535,,Transport,Denmark,North,True,0.014,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2008,0.54,,Transport,Denmark,North,True,0.005,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2009,0.693,,Transport,Denmark,North,True,0.153,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2010,1.15,,Transport,Denmark,North,True,0.457,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2011,3.609,,Transport,Denmark,North,True,2.459,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2012,6.278,,Transport,Denmark,North,True,2.669,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2013,6.456,,Transport,Denmark,North,True,0.178,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2014,6.556,,Transport,Denmark,North,True,0.1,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2015,6.432,,Transport,Denmark,North,True,-0.124,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2016,6.732,,Transport,Denmark,North,True,0.3,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2017,6.935,,Transport,Denmark,North,True,0.203,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2018,6.92,,Transport,Denmark,North,True,-0.015,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2019,7.11,,Transport,Denmark,North,True,0.19,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2020,9.701,,Transport,Denmark,North,True,2.591,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2021,10.062,,Transport,Denmark,North,True,0.361,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2022,9.976,,Transport,Denmark,North,True,-0.086,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2023,11.133,,Transport,Denmark,North,True,1.157,-3.961,0.0,3.695,At or above target
REN_TRA,DK,2024,14.12,,Transport,Denmark,North,True,2.987,-3.961,0.0,3.695,At or above target
REN_TRA,EE,2004,0.2,,Transport,Estonia,North,True,,0.268,0.045,3.041,On track
REN_TRA,EE,2005,0.235,,Transport,Estonia,North,True,0.035,0.268,0.045,3.041,On track
REN_TRA,EE,2006,0.184,,Transport,Estonia,North,True,-0.051,0.268,0.045,3.041,On track
REN_TRA,EE,2007,0.168,,Transport,Estonia,North,True,-0.016,0.268,0.045,3.041,On track
REN_TRA,EE,2008,0.185,,Transport,Estonia,North,True,0.017,0.268,0.045,3.041,On track
REN_TRA,EE,2009,0.438,,Transport,Estonia,North,True,0.253,0.268,0.045,3.041,On track
REN_TRA,EE,2010,0.433,,Transport,Estonia,North,True,-0.005,0.268,0.045,3.041,On track
REN_TRA,EE,2011,0.445,,Transport,Estonia,North,True,0.012,0.268,0.045,3.041,On track
REN_TRA,EE,2012,0.451,,Transport,Estonia,North,True,0.006,0.268,0.045,3.041,On track
REN_TRA,EE,2013,0.448,,Transport,Estonia,North,True,-0.003,0.268,0.045,3.041,On track
REN_TRA,EE,2014,0.418,,Transport,Estonia,North,True,-0.03,0.268,0.045,3.041,On track
REN_TRA,EE,2015,0.413,,Transport,Estonia,North,True,-0.005,0.268,0.045,3.041,On track
REN_TRA,EE,2016,0.431,,Transport,Estonia,North,True,0.018,0.268,0.045,3.041,On track
REN_TRA,EE,2017,0.417,,Transport,Estonia,North,True,-0.014,0.268,0.045,3.041,On track
REN_TRA,EE,2018,3.315,,Transport,Estonia,North,True,2.898,0.268,0.045,3.041,On track
REN_TRA,EE,2019,6.243,,Transport,Estonia,North,True,2.928,0.268,0.045,3.041,On track
REN_TRA,EE,2020,12.165,,Transport,Estonia,North,True,5.922,0.268,0.045,3.041,On track
REN_TRA,EE,2021,11.187,,Transport,Estonia,North,True,-0.978,0.268,0.045,3.041,On track
REN_TRA,EE,2022,8.531,,Transport,Estonia,North,True,-2.656,0.268,0.045,3.041,On track
REN_TRA,EE,2023,9.065,,Transport,Estonia,North,True,0.534,0.268,0.045,3.041,On track
REN_TRA,EE,2024,7.707,,Transport,Estonia,North,True,-1.358,0.268,0.045,3.041,On track
REN_TRA,EL,2004,0.087,,Transport,Greece,South,True,,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2005,0.059,,Transport,Greece,South,True,-0.028,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2006,0.735,,Transport,Greece,South,True,0.676,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2007,1.269,,Transport,Greece,South,True,0.534,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2008,1.062,,Transport,Greece,South,True,-0.207,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2009,1.102,,Transport,Greece,South,True,0.04,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2010,1.915,,Transport,Greece,South,True,0.813,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2011,0.6,,Transport,Greece,South,True,-1.315,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2012,0.903,,Transport,Greece,South,True,0.303,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2013,0.98,,Transport,Greece,South,True,0.077,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2014,1.326,,Transport,Greece,South,True,0.346,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2015,1.1,,Transport,Greece,South,True,-0.226,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2016,1.624,,Transport,Greece,South,True,0.524,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2017,4.001,,Transport,Greece,South,True,2.377,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2018,4.108,,Transport,Greece,South,True,0.107,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2019,4.049,,Transport,Greece,South,True,-0.059,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2020,5.341,,Transport,Greece,South,True,1.292,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2021,4.414,,Transport,Greece,South,True,-0.927,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2022,4.083,,Transport,Greece,South,True,-0.331,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2023,3.942,,Transport,Greece,South,True,-0.141,17.136,2.856,0.904,Needs acceleration
REN_TRA,EL,2024,3.872,,Transport,Greece,South,True,-0.07,17.136,2.856,0.904,Needs acceleration
REN_TRA,ES,2004,1.035,,Transport,Spain,South,True,,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2005,1.267,,Transport,Spain,South,True,0.232,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2006,0.837,,Transport,Spain,South,True,-0.43,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2007,1.375,,Transport,Spain,South,True,0.538,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2008,2.165,,Transport,Spain,South,True,0.79,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2009,3.71,,Transport,Spain,South,True,1.545,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2010,5.018,,Transport,Spain,South,True,1.308,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2011,0.767,,Transport,Spain,South,True,-4.251,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2012,0.869,,Transport,Spain,South,True,0.102,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2013,0.95,,Transport,Spain,South,True,0.081,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2014,1.024,,Transport,Spain,South,True,0.074,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2015,1.088,,Transport,Spain,South,True,0.064,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2016,5.167,,Transport,Spain,South,True,4.079,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2017,5.798,,Transport,Spain,South,True,0.631,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2018,6.938,,Transport,Spain,South,True,1.14,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2019,7.61,,Transport,Spain,South,True,0.672,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2020,9.528,,Transport,Spain,South,True,1.918,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2021,9.207,,Transport,Spain,South,True,-0.321,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2022,9.683,,Transport,Spain,South,True,0.476,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2023,11.96,,Transport,Spain,South,True,2.277,17.083,2.847,1.049,Needs acceleration
REN_TRA,ES,2024,11.298,,Transport,Spain,South,True,-0.662,17.083,2.847,1.049,Needs acceleration
REN_TRA,EU27_2020,2004,1.432,,Transport,EU-27,EU-27 (aggregate),False,,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2005,1.819,,Transport,EU-27,EU-27 (aggregate),False,0.387,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2006,2.472,,Transport,EU-27,EU-27 (aggregate),False,0.653,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2007,2.887,,Transport,EU-27,EU-27 (aggregate),False,0.415,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2008,4.133,,Transport,EU-27,EU-27 (aggregate),False,1.246,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2009,4.891,,Transport,EU-27,EU-27 (aggregate),False,0.758,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2010,5.5,,Transport,EU-27,EU-27 (aggregate),False,0.609,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2011,4.115,,Transport,EU-27,EU-27 (aggregate),False,-1.385,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2012,5.767,,Transport,EU-27,EU-27 (aggregate),False,1.652,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2013,6.07,,Transport,EU-27,EU-27 (aggregate),False,0.303,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2014,6.552,,Transport,EU-27,EU-27 (aggregate),False,0.482,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2015,6.753,,Transport,EU-27,EU-27 (aggregate),False,0.201,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2016,7.165,,Transport,EU-27,EU-27 (aggregate),False,0.412,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2017,7.471,,Transport,EU-27,EU-27 (aggregate),False,0.306,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2018,8.265,,Transport,EU-27,EU-27 (aggregate),False,0.794,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2019,8.804,,Transport,EU-27,EU-27 (aggregate),False,0.539,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2020,10.253,,Transport,EU-27,EU-27 (aggregate),False,1.449,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2021,9.051,,Transport,EU-27,EU-27 (aggregate),False,-1.202,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2022,9.64,,Transport,EU-27,EU-27 (aggregate),False,0.589,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2023,10.962,,Transport,EU-27,EU-27 (aggregate),False,1.322,17.259,2.876,0.801,Needs acceleration
REN_TRA,EU27_2020,2024,11.2,,Transport,EU-27,EU-27 (aggregate),False,0.238,17.259,2.876,0.801,Needs acceleration
REN_TRA,FI,2004,1.01,,Transport,Finland,North,True,,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2005,0.91,,Transport,Finland,North,True,-0.1,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2006,0.956,,Transport,Finland,North,True,0.046,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2007,1.025,,Transport,Finland,North,True,0.069,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2008,2.909,,Transport,Finland,North,True,1.884,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2009,4.556,,Transport,Finland,North,True,1.647,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2010,4.386,,Transport,Finland,North,True,-0.17,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2011,1.004,,Transport,Finland,North,True,-3.382,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2012,1.049,,Transport,Finland,North,True,0.045,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2013,10.665,,Transport,Finland,North,True,9.616,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2014,24.124,,Transport,Finland,North,True,13.459,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2015,24.567,,Transport,Finland,North,True,0.443,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2016,8.816,,Transport,Finland,North,True,-15.751,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2017,18.679,,Transport,Finland,North,True,9.863,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2018,14.772,,Transport,Finland,North,True,-3.907,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2019,14.845,,Transport,Finland,North,True,0.073,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2020,14.31,,Transport,Finland,North,True,-0.535,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2021,20.298,,Transport,Finland,North,True,5.988,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2022,18.535,,Transport,Finland,North,True,-1.763,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2023,20.299,,Transport,Finland,North,True,1.764,-9.624,0.0,2.046,At or above target
REN_TRA,FI,2024,20.331,,Transport,Finland,North,True,0.032,-9.624,0.0,2.046,At or above target
REN_TRA,FR,2004,0.783,,Transport,France,West,True,,19.271,3.212,1.03,Far behind
REN_TRA,FR,2005,0.784,,Transport,France,West,True,0.001,19.271,3.212,1.03,Far behind
